"","V1","V2"
"11174",95,NA
"11175",98,NA
"11176",103,NA
"11177",97,103
"11178",95,NA
"11179",98,NA
"11180",97,NA
"11181",92,NA
"11182",98,NA
"11183",97,NA
"11184",13,19
"11185",95,NA
"11186",92,NA
"11187",99,NA
"11188",96,NA
"11189",92,NA
"11190",95,NA
"11191",98,NA
"11192",97,NA
"11193",97,NA
"11194",96,NA
"11195",95,NA
"11196",NA,14
"11197",9,19
"11198",99,NA
"11199",92,NA
"11200",103,NA
"11201",95,NA
"11202",96,NA
"11203",102,NA
"11204",96,NA
"11205",98,NA
"11206",95,NA
"11207",99,NA
"11208",92,NA
"11209",46,55
"11210",92,NA
"11211",95,NA
"11212",95,NA
"11213",103,NA
"11214",84,NA
"11215",95,NA
"11216",95,NA
"11217",96,NA
"11218",89,99
"11219",97,NA
"11220",95,NA
"11221",102,NA
"11222",99,NA
"11223",102,NA
"11224",102,NA
"11225",98,NA
"11226",98,NA
"11227",97,NA
"11228",98,NA
"11229",92,NA
"11230",97,NA
"11231",103,NA
"11232",95,NA
"11233",92,NA
"11234",99,NA
"11235",97,NA
"11236",12,19
"11237",98,NA
"11238",92,NA
"11239",NA,10
"11240",95,NA
"11241",103,NA
"11242",96,NA
"11243",95,NA
"11244",98,NA
"11245",81,99
"11246",97,NA
"11247",12,20
"11248",98,NA
"11249",102,NA
"11250",95,NA
"11251",96,NA
"11252",96,NA
"11253",96,NA
"11254",95,NA
"11255",92,NA
"11256",77,91
"11257",95,NA
"11258",96,NA
"11259",98,NA
"11260",102,NA
"11261",60,75
"11262",102,NA
"11263",12,20
"11264",5,13
"11265",102,NA
"11266",8,13
"11267",95,NA
"11268",35,41
"11269",42,56
"11270",95,NA
"11271",95,NA
"11272",99,NA
"11273",98,NA
"11274",100,NA
"11275",96,NA
"11276",92,NA
"11277",100,NA
"11278",95,NA
"11279",97,NA
"11280",96,NA
"11281",102,NA
"11282",93,NA
"11283",102,NA
"11284",13,21
"11285",95,NA
"11286",98,NA
"11287",92,NA
"11288",96,NA
"11289",96,NA
"11290",95,NA
"11291",92,NA
"11292",92,NA
"11293",96,NA
"11294",98,NA
"11295",92,NA
"11296",92,NA
"11297",93,NA
"11298",103,NA
"11299",84,NA
"11300",95,NA
"11301",95,NA
"11302",92,NA
"11303",99,NA
"11304",102,NA
"11305",97,NA
"11306",75,88
"11307",99,NA
"11308",98,NA
"11309",102,NA
"11310",95,NA
"11311",95,NA
"11312",95,NA
"11313",98,NA
"11314",96,NA
"11315",99,NA
"11316",96,NA
"11317",95,NA
"11318",96,NA
"11319",92,NA
"11320",98,NA
"11321",89,98
"11322",92,NA
"11323",97,NA
"11324",103,NA
"11325",97,NA
"11326",95,NA
"11327",95,NA
"11328",96,NA
"11329",98,NA
"11330",96,NA
"11331",98,NA
"11332",85,93
"11333",81,89
"11334",93,NA
"11335",96,NA
"11336",102,NA
"11337",61,68
"11338",96,NA
"11339",99,NA
"11340",96,NA
"11341",103,NA
"11342",102,NA
"11343",92,NA
"11344",97,NA
"11345",97,NA
"11346",76,86
"11347",103,NA
"11348",96,NA
"11349",99,NA
"11350",92,NA
"11351",98,NA
"11352",92,NA
"11353",93,NA
"11354",95,NA
"11355",99,NA
"11356",96,NA
"11357",103,NA
"11358",92,NA
"11359",99,NA
"11360",98,NA
"11361",99,NA
"11362",8,13
"11363",102,NA
"11364",93,NA
"11365",97,NA
"11366",74,77
"11367",92,NA
"11368",92,NA
"11369",103,NA
"11370",98,NA
"11371",95,NA
"11372",26,39
"11373",95,NA
"11374",103,NA
"11375",8,11
"11376",95,NA
"11377",82,NA
"11378",95,NA
"11379",99,NA
"11380",92,NA
"11381",96,NA
"11382",103,NA
"11383",99,NA
"11384",13,22
"11385",98,NA
"11386",96,NA
"11387",92,NA
"11388",103,NA
"11389",92,NA
"11390",97,NA
"11391",96,NA
"11392",98,NA
"11393",99,NA
"11394",92,NA
"11395",99,NA
"11396",95,NA
"11397",89,NA
"11398",99,NA
"11399",97,NA
"11400",97,NA
"11401",NA,2
"11402",99,NA
"11403",95,NA
"11404",96,NA
"11405",103,NA
"11406",98,NA
"11407",99,NA
"11408",98,NA
"11409",NA,6
"11410",92,NA
"11411",98,NA
"11412",99,NA
"11413",93,NA
"11414",96,NA
"11415",92,NA
"11416",70,81
"11417",95,NA
"11418",11,22
"11419",98,NA
"11420",95,NA
"11421",96,NA
"11422",18,26
"11423",102,NA
"11424",98,NA
"11425",98,NA
"11426",96,NA
"11427",97,NA
"11428",99,NA
"11429",88,NA
"11430",99,NA
"11431",102,NA
"11432",92,NA
"11433",92,NA
"11434",92,NA
"11435",98,NA
"11436",98,NA
"11437",99,NA
"11438",NA,4
"11439",102,NA
"11440",95,NA
"11441",96,NA
"11442",99,NA
"11443",92,NA
"11444",102,NA
"11445",102,NA
"11446",103,NA
"11447",102,NA
"11448",95,NA
"11449",96,NA
"11450",98,NA
"11451",92,NA
"11452",95,NA
"11453",99,NA
"11454",95,NA
"11455",95,NA
"11456",11,21
"11457",95,NA
"11458",103,NA
"11459",97,NA
"11460",96,NA
"11461",103,NA
"11462",99,NA
"11463",102,NA
"11464",96,NA
"11465",78,91
"11466",99,NA
"11467",103,NA
"11468",98,NA
"11469",98,NA
"11470",95,NA
"11471",103,NA
"11472",97,NA
"11473",92,NA
"11474",102,NA
"11475",97,NA
"11476",96,NA
"11477",100,NA
"11478",96,NA
"11479",99,NA
"11480",96,NA
"11481",102,NA
"11482",99,NA
"11483",97,NA
"11484",98,NA
"11485",96,NA
"11486",102,NA
"11487",98,NA
"11488",95,NA
"11489",11,18
"11490",11,20
"11491",99,NA
"11492",99,NA
"11493",102,NA
"11494",95,NA
"11495",91,NA
"11496",99,NA
"11497",2,11
"11498",98,NA
"11499",70,76
"11500",98,NA
"11501",91,NA
"11502",99,NA
"11503",92,NA
"11504",102,NA
"11505",12,32
"11506",92,NA
"11507",100,NA
"11508",92,NA
"11509",20,32
"11510",12,18
"11511",102,NA
"11512",103,NA
"11513",102,NA
"11514",9,14
"11515",92,NA
"11516",93,NA
"11517",97,NA
"11518",NA,2
"11519",95,NA
"11520",96,NA
"11521",92,NA
"11522",95,NA
"11523",96,NA
"11524",96,NA
"11525",102,NA
"11526",98,NA
"11527",92,NA
"11528",99,NA
"11529",9,21
"11530",12,26
"11531",95,NA
"11532",103,NA
"11533",89,92
"11534",91,95
"11535",NA,19
"11536",8,13
"11537",81,84
"11538",3,12
"11539",102,NA
"11540",95,NA
"11541",89,95
"11542",76,85
"11543",103,NA
"11544",97,NA
"11545",95,NA
"11546",103,NA
"11547",103,NA
"11548",99,NA
"11549",102,NA
"11550",99,NA
"11551",NA,13
"11552",92,NA
"11553",95,NA
"11554",92,NA
"11555",93,NA
"11556",63,69
"11557",102,NA
"11558",97,NA
"11559",96,NA
"11560",99,NA
"11561",93,NA
"11562",96,NA
"11563",92,NA
"11564",102,NA
"11565",96,NA
"11566",97,NA
"11567",96,NA
"11568",10,11
"11569",91,NA
"11570",102,NA
"11571",85,97
"11572",96,NA
"11573",99,NA
"11574",95,NA
"11575",96,NA
"11576",103,NA
"11577",96,NA
"11578",98,NA
"11579",97,NA
"11580",102,NA
"11581",92,NA
"11582",100,NA
"11583",54,60
"11584",96,NA
"11585",67,74
"11586",98,NA
"11587",99,NA
"11588",92,NA
"11589",3,13
"11590",95,NA
"11591",95,NA
"11592",95,NA
"11593",97,NA
"11594",15,26
"11595",95,NA
"11596",102,NA
"11597",96,NA
"11598",98,NA
"11599",103,NA
"11600",98,NA
"11601",47,56
"11602",97,NA
"11603",NA,10
"11604",95,NA
"11605",NA,3
"11606",103,NA
"11607",97,NA
"11608",98,NA
"11609",99,NA
"11610",98,NA
"11611",96,103
"11612",103,NA
"11613",98,NA
"11614",92,NA
"11615",102,NA
"11616",89,92
"11617",5,14
"11618",98,NA
"11619",96,NA
"11620",99,NA
"11621",96,NA
"11622",102,NA
"11623",19,32
"11624",95,NA
"11625",96,NA
"11626",97,NA
"11627",96,NA
"11628",95,NA
"11629",6,11
"11630",95,NA
"11631",95,NA
"11632",3,13
"11633",92,NA
"11634",95,NA
"11635",96,NA
"11636",93,NA
"11637",95,NA
"11638",102,NA
"11639",95,NA
"11640",99,NA
"11641",102,NA
"11642",100,NA
"11643",92,NA
"11644",92,NA
"11645",92,NA
"11646",95,NA
"11647",95,NA
"11648",92,NA
"11649",97,NA
"11650",96,NA
"11651",10,13
"11652",96,NA
"11653",97,NA
"11654",20,28
"11655",96,NA
"11656",95,NA
"11657",103,NA
"11658",95,NA
"11659",NA,11
"11660",55,60
"11661",98,NA
"11662",98,NA
"11663",98,NA
"11664",74,83
"11665",97,NA
"11666",96,102
"11667",98,NA
"11668",44,53
"11669",102,NA
"11670",92,NA
"11671",92,NA
"11672",92,NA
"11673",102,NA
"11674",100,NA
"11675",96,NA
"11676",85,NA
"11677",99,NA
"11678",92,NA
"11679",97,NA
"11680",95,NA
"11681",97,NA
"11682",97,NA
"11683",102,NA
"11684",97,NA
"11685",99,NA
"11686",98,NA
"11687",103,NA
"11688",19,29
"11689",95,NA
"11690",95,NA
"11691",95,NA
"11692",97,NA
"11693",95,NA
"11694",92,NA
"11695",98,NA
"11696",92,NA
"11697",98,NA
"11698",97,NA
"11699",95,NA
"11700",103,NA
"11701",42,56
"11702",92,NA
"11703",102,NA
"11704",19,26
"11705",98,NA
"11706",99,NA
"11707",97,NA
"11708",100,NA
"11709",98,NA
"11710",95,NA
"11711",95,103
"11712",98,NA
"11713",97,NA
"11714",103,NA
"11715",9,18
"11716",102,NA
"11717",14,22
"11718",96,NA
"11719",93,NA
"11720",99,NA
"11721",95,NA
"11722",95,NA
"11723",97,NA
"11724",92,NA
"11725",9,14
"11726",99,NA
"11727",99,NA
"11728",96,NA
"11729",97,NA
"11730",81,NA
"11731",96,NA
"11732",98,NA
"11733",96,NA
"11734",99,NA
"11735",13,18
"11736",96,NA
"11737",97,NA
"11738",93,NA
"11739",3,21
"11740",18,27
"11741",13,18
"11742",99,NA
"11743",85,98
"11744",102,NA
"11745",103,NA
"11746",92,NA
"11747",6,13
"11748",98,NA
"11749",103,NA
"11750",2,11
"11751",99,NA
"11752",104,NA
"11753",11,19
"11754",97,NA
"11755",97,NA
"11756",103,NA
"11757",21,27
"11758",102,NA
"11759",96,NA
"11760",97,NA
"11761",95,NA
"11762",95,NA
"11763",96,NA
"11764",95,NA
"11765",98,NA
"11766",103,NA
"11767",95,NA
"11768",103,NA
"11769",98,NA
"11770",99,NA
"11771",12,19
"11772",95,NA
"11773",93,NA
"11774",83,84
"11775",97,NA
"11776",99,NA
"11777",98,NA
"11778",103,NA
"11779",98,NA
"11780",89,92
"11781",8,11
"11782",98,NA
"11783",102,NA
"11784",91,98
"11785",98,NA
"11786",93,NA
"11787",99,NA
"11788",98,NA
"11789",19,26
"11790",32,34
"11791",85,92
"11792",99,NA
"11793",103,NA
"11794",102,NA
"11795",41,53
"11796",82,84
"11797",99,NA
"11798",34,48
"11799",92,NA
"11800",99,NA
"11801",95,NA
"11802",NA,13
"11803",103,NA
"11804",61,69
"11805",100,NA
"11806",97,NA
"11807",103,NA
"11808",103,NA
"11809",98,NA
"11810",93,NA
"11811",92,NA
"11812",95,NA
"11813",96,NA
"11814",43,50
"11815",92,NA
"11816",7,14
"11817",5,11
"11818",95,NA
"11819",97,NA
"11820",95,NA
"11821",92,NA
"11822",21,27
"11823",98,NA
"11824",99,NA
"11825",99,NA
"11826",99,NA
"11827",95,NA
"11828",99,NA
"11829",91,NA
"11830",97,NA
"11831",92,NA
"11832",100,NA
"11833",102,NA
"11834",95,NA
"11835",102,NA
"11836",97,NA
"11837",5,14
"11838",92,NA
"11839",68,95
"11840",19,32
"11841",99,NA
"11842",92,NA
"11843",95,NA
"11844",98,NA
"11845",95,NA
"11846",88,95
"11847",97,NA
"11848",103,NA
"11849",92,NA
"11850",102,NA
"11851",100,NA
"11852",92,NA
"11853",99,NA
"11854",98,NA
"11855",77,91
"11856",98,NA
"11857",98,NA
"11858",98,NA
"11859",39,48
"11860",92,NA
"11861",103,NA
"11862",95,NA
"11863",99,NA
"11864",99,NA
"11865",102,NA
"11866",100,NA
"11867",98,NA
"11868",98,NA
"11869",98,NA
"11870",103,NA
"11871",103,NA
"11872",98,NA
"11873",99,NA
"11874",102,NA
"11875",96,NA
"11876",96,NA
"11877",26,34
"11878",81,89
"11879",83,NA
"11880",95,NA
"11881",85,NA
"11882",96,NA
"11883",98,NA
"11884",92,NA
"11885",96,NA
"11886",99,NA
"11887",98,NA
"11888",99,NA
"11889",93,NA
"11890",96,NA
"11891",95,NA
"11892",102,NA
"11893",97,NA
"11894",99,NA
"11895",98,NA
"11896",97,NA
"11897",100,NA
"11898",NA,7
"11899",97,NA
"11900",97,NA
"11901",95,NA
"11902",76,91
"11903",99,NA
"11904",98,NA
"11905",98,NA
"11906",93,NA
"11907",95,NA
"11908",97,NA
"11909",95,NA
"11910",97,NA
"11911",99,NA
"11912",95,NA
"11913",95,NA
"11914",32,34
"11915",11,20
"11916",92,NA
"11917",102,NA
"11918",92,NA
"11919",95,NA
"11920",98,NA
"11921",97,NA
"11922",102,NA
"11923",95,NA
"11924",97,NA
"11925",95,NA
"11926",92,NA
"11927",99,NA
"11928",102,NA
"11929",92,NA
"11930",95,NA
"11931",103,NA
"11932",102,NA
"11933",77,84
"11934",13,18
"11935",91,97
"11936",11,19
"11937",96,NA
"11938",20,27
"11939",103,NA
"11940",99,NA
"11941",103,NA
"11942",91,98
"11943",97,NA
"11944",92,NA
"11945",102,NA
"11946",97,NA
"11947",96,NA
"11948",97,NA
"11949",98,NA
"11950",NA,12
